Data,Valor,Mês,Ano,Mês-Ano,ano_valido,Valor_ano_valido,Verific_7dias,Média 7dias,,,,,,Código=,3051011
02/09/96,"4,00",9,1996,set-96,1996,4,1,"2,31428571428571",,,,,,,
03/09/96,"0,00",9,1996,set-96,1996,0,1,"3,54285714285714",,,,,,,
04/09/96,"10,10",9,1996,set-96,1996,"10,1",1,"3,54285714285714",,,,,,,
05/09/96,"0,00",9,1996,set-96,1996,0,1,"2,1",,,,,,,
06/09/96,"0,00",9,1996,set-96,1996,0,1,"2,1",,,,,,,
07/09/96,"0,00",9,1996,set-96,1996,0,1,"2,1",,,,,,,
08/09/96,"2,10",9,1996,set-96,1996,"2,1",1,"2,1",,,,,,,
09/09/96,"12,60",9,1996,set-96,1996,"12,6",1,"1,8",,,,,,,
10/09/96,"0,00",9,1996,set-96,1996,0,1,"0,657142857142857",,,,,,,
11/09/96,"0,00",9,1996,set-96,1996,0,1,"0,871428571428571",,,,,,,
12/09/96,"0,00",9,1996,set-96,1996,0,1,"0,871428571428571",,,,,,,
13/09/96,"0,00",9,1996,set-96,1996,0,1,"0,871428571428571",,,,,,,
14/09/96,"0,00",9,1996,set-96,1996,0,1,"0,871428571428571",,,,,,,
15/09/96,"0,00",9,1996,set-96,1996,0,1,"0,871428571428571",,,,,,,
16/09/96,"4,60",9,1996,set-96,1996,"4,6",1,"0,871428571428571",,,,,,,
17/09/96,"1,50",9,1996,set-96,1996,"1,5",1,"1,8",,,,,,,
18/09/96,"0,00",9,1996,set-96,1996,0,1,"1,84285714285714",,,,,,,
19/09/96,"0,00",9,1996,set-96,1996,0,1,"3,88571428571429",,,,,,,
20/09/96,"0,00",9,1996,set-96,1996,0,1,"5,87142857142857",,,,,,,
21/09/96,"0,00",9,1996,set-96,1996,0,1,"9,07142857142857",,,,,,,
22/09/96,"0,00",9,1996,set-96,1996,0,1,"13,1142857142857",,,,,,,
23/09/96,"11,10",9,1996,set-96,1996,"11,1",1,"13,1428571428571",,,,,,,
24/09/96,"1,80",9,1996,set-96,1996,"1,8",1,"11,7285714285714",,,,,,,
25/09/96,"14,30",9,1996,set-96,1996,"14,3",1,"11,7428571428571",,,,,,,
26/09/96,"13,90",9,1996,set-96,1996,"13,9",1,"9,74285714285714",,,,,,,
27/09/96,"22,40",9,1996,set-96,1996,"22,4",1,"8,12857142857143",,,,,,,
28/09/96,"28,30",9,1996,set-96,1996,"28,3",1,"4,92857142857143",,,,,,,
29/09/96,"0,20",9,1996,set-96,1996,"0,2",1,"0,885714285714286",,,,,,,
30/09/96,"1,20",9,1996,set-96,1996,"1,2",1,"0,857142857142857",,,,,,,
01/10/96,"1,90",10,1996,out-96,1996,"1,9",1,"0,685714285714286",,,,,,,
02/10/96,"0,30",10,1996,out-96,1996,"0,3",1,"0,414285714285714",,,,,,,
03/10/96,"2,60",10,1996,out-96,1996,"2,6",1,"0,371428571428571",,,,,,,
04/10/96,"0,00",10,1996,out-96,1996,0,1,"0,314285714285714",,,,,,,
05/10/96,"0,00",10,1996,out-96,1996,0,1,"3,08571428571429",,,,,,,
06/10/96,"0,00",10,1996,out-96,1996,0,1,"3,08571428571429",,,,,,,
07/10/96,"0,00",10,1996,out-96,1996,0,1,"3,1",,,,,,,
08/10/96,"0,00",10,1996,out-96,1996,0,1,"12,5428571428571",,,,,,,
09/10/96,"0,00",10,1996,out-96,1996,0,1,"13,2142857142857",,,,,,,
10/10/96,"2,20",10,1996,out-96,1996,"2,2",1,"13,2142857142857",,,,,,,
11/10/96,"19,40",10,1996,out-96,1996,"19,4",1,"12,9",,,,,,,
12/10/96,"0,00",10,1996,out-96,1996,0,1,"10,1285714285714",,,,,,,
13/10/96,"0,10",10,1996,out-96,1996,"0,1",1,"12,8428571428571",,,,,,,
14/10/96,"66,10",10,1996,out-96,1996,"66,1",1,"14,1857142857143",,,,,,,
15/10/96,"4,70",10,1996,out-96,1996,"4,7",1,"4,77142857142857",,,,,,,
16/10/96,"0,00",10,1996,out-96,1996,0,1,"7,97142857142857",,,,,,,
17/10/96,"0,00",10,1996,out-96,1996,0,1,"9,35714285714286",,,,,,,
18/10/96,"0,00",10,1996,out-96,1996,0,1,"9,35714285714286",,,,,,,
19/10/96,"19,00",10,1996,out-96,1996,19,1,"12,6714285714286",,,,,,,
20/10/96,"9,50",10,1996,out-96,1996,"9,5",1,"9,95714285714286",,,,,,,
21/10/96,"0,20",10,1996,out-96,1996,"0,2",1,"8,6",,,,,,,
22/10/96,"27,10",10,1996,out-96,1996,"27,1",1,"8,57142857142857",,,,,,,
23/10/96,"9,70",10,1996,out-96,1996,"9,7",1,"4,72857142857143",,,,,,,
24/10/96,"0,00",10,1996,out-96,1996,0,1,"3,34285714285714",,,,,,,
25/10/96,"23,20",10,1996,out-96,1996,"23,2",1,"3,34285714285714",,,,,,,
26/10/96,"0,00",10,1996,out-96,1996,0,1,"0,028571428571429",,,,,,,
27/10/96,"0,00",10,1996,out-96,1996,0,1,"0,528571428571429",,,,,,,
28/10/96,"0,00",10,1996,out-96,1996,0,1,"2,27142857142857",,,,,,,
29/10/96,"0,20",10,1996,out-96,1996,"0,2",1,"2,34285714285714",,,,,,,
30/10/96,"0,00",10,1996,out-96,1996,0,1,"2,31428571428571",,,,,,,
31/10/96,"0,00",10,1996,out-96,1996,0,1,"2,31428571428571",,,,,,,
01/11/96,"0,00",11,1996,nov-96,1996,0,1,"2,31428571428571",,,,,,,
02/11/96,"3,50",11,1996,nov-96,1996,"3,5",1,"4,51428571428571",,,,,,,
03/11/96,"12,20",11,1996,nov-96,1996,"12,2",1,"4,01428571428571",,,,,,,
04/11/96,"0,50",11,1996,nov-96,1996,"0,5",1,"5,11428571428571",,,,,,,
05/11/96,"0,00",11,1996,nov-96,1996,0,1,"5,05714285714286",,,,,,,
06/11/96,"0,00",11,1996,nov-96,1996,0,1,"5,05714285714286",,,,,,,
07/11/96,"0,00",11,1996,nov-96,1996,0,1,"5,05714285714286",,,,,,,
08/11/96,"15,40",11,1996,nov-96,1996,"15,4",1,"5,05714285714286",,,,,,,
09/11/96,"0,00",11,1996,nov-96,1996,0,1,"2,85714285714286",,,,,,,
10/11/96,"19,90",11,1996,nov-96,1996,"19,9",1,"8,37142857142857",,,,,,,
11/11/96,"0,10",11,1996,nov-96,1996,"0,1",1,"5,78571428571429",,,,,,,
12/11/96,"0,00",11,1996,nov-96,1996,0,1,"5,77142857142857",,,,,,,
13/11/96,"0,00",11,1996,nov-96,1996,0,1,"5,77142857142857",,,,,,,
14/11/96,"0,00",11,1996,nov-96,1996,0,1,"5,77142857142857",,,,,,,
15/11/96,"0,00",11,1996,nov-96,1996,0,1,"5,77142857142857",,,,,,,
16/11/96,"38,60",11,1996,nov-96,1996,"38,6",1,"5,77142857142857",,,,,,,
17/11/96,"1,80",11,1996,nov-96,1996,"1,8",1,"0,257142857142857",,,,,,,
18/11/96,"0,00",11,1996,nov-96,1996,0,1,"0,114285714285714",,,,,,,
19/11/96,"0,00",11,1996,nov-96,1996,0,1,"0,114285714285714",,,,,,,
20/11/96,"0,00",11,1996,nov-96,1996,0,1,"0,242857142857143",,,,,,,
21/11/96,"0,00",11,1996,nov-96,1996,0,1,"0,242857142857143",,,,,,,
22/11/96,"0,00",11,1996,nov-96,1996,0,1,"0,242857142857143",,,,,,,
23/11/96,"0,00",11,1996,nov-96,1996,0,1,"0,242857142857143",,,,,,,
24/11/96,"0,80",11,1996,nov-96,1996,"0,8",1,"0,242857142857143",,,,,,,
25/11/96,"0,00",11,1996,nov-96,1996,0,1,"0,742857142857143",,,,,,,
26/11/96,"0,90",11,1996,nov-96,1996,"0,9",1,"0,742857142857143",,,,,,,
27/11/96,"0,00",11,1996,nov-96,1996,0,1,"0,614285714285714",,,,,,,
28/11/96,"0,00",11,1996,nov-96,1996,0,1,"0,614285714285714",,,,,,,
29/11/96,"0,00",11,1996,nov-96,1996,0,1,"0,614285714285714",,,,,,,
30/11/96,"0,00",11,1996,nov-96,1996,0,1,"0,942857142857143",,,,,,,
01/12/96,"4,30",12,1996,dez-96,1996,"4,3",1,"3,98571428571429",,,,,,,
02/12/96,"0,00",12,1996,dez-96,1996,0,1,"3,37142857142857",,,,,,,
03/12/96,"0,00",12,1996,dez-96,1996,0,1,"3,37142857142857",,,,,,,
04/12/96,"0,00",12,1996,dez-96,1996,0,1,"3,37142857142857",,,,,,,
05/12/96,"0,00",12,1996,dez-96,1996,0,1,"4,22857142857143",,,,,,,
06/12/96,"2,30",12,1996,dez-96,1996,"2,3",1,"4,25714285714286",,,,,,,
07/12/96,"21,30",12,1996,dez-96,1996,"21,3",1,"5,94285714285714",,,,,,,
08/12/96,"0,00",12,1996,dez-96,1996,0,1,"3,74285714285714",,,,,,,
09/12/96,"0,00",12,1996,dez-96,1996,0,1,"3,74285714285714",,,,,,,
10/12/96,"0,00",12,1996,dez-96,1996,0,1,"3,74285714285714",,,,,,,
11/12/96,"6,00",12,1996,dez-96,1996,6,1,"10,7",,,,,,,
12/12/96,"0,20",12,1996,dez-96,1996,"0,2",1,"9,91428571428571",,,,,,,
13/12/96,"14,10",12,1996,dez-96,1996,"14,1",1,"9,88571428571429",,,,,,,
14/12/96,"5,90",12,1996,dez-96,1996,"5,9",1,"8,95714285714286",,,,,,,
15/12/96,"0,00",12,1996,dez-96,1996,0,1,"8,11428571428572",,,,,,,
16/12/96,"0,00",12,1996,dez-96,1996,0,1,"8,14285714285714",,,,,,,
17/12/96,"48,70",12,1996,dez-96,1996,"48,7",1,"8,17142857142857",,,,,,,
18/12/96,"0,50",12,1996,dez-96,1996,"0,5",1,"1,21428571428571",,,,,,,
19/12/96,"0,00",12,1996,dez-96,1996,0,1,"1,17142857142857",,,,,,,
20/12/96,"7,60",12,1996,dez-96,1996,"7,6",1,"1,17142857142857",,,,,,,
21/12/96,"0,00",12,1996,dez-96,1996,0,1,"0,085714285714286",,,,,,,
22/12/96,"0,20",12,1996,dez-96,1996,"0,2",1,"0,085714285714286",,,,,,,
23/12/96,"0,20",12,1996,dez-96,1996,"0,2",1,"0,057142857142857",,,,,,,
24/12/96,"0,00",12,1996,dez-96,1996,0,1,"0,028571428571429",,,,,,,
25/12/96,"0,20",12,1996,dez-96,1996,"0,2",1,"0,028571428571429",,,,,,,
26/12/96,"0,00",12,1996,dez-96,1996,0,1,0,,,,,,,
27/12/96,"0,00",12,1996,dez-96,1996,0,1,0,,,,,,,
28/12/96,"0,00",12,1996,dez-96,1996,0,1,0,,,,,,,
29/12/96,"0,00",12,1996,dez-96,1996,0,1,0,,,,,,,
30/12/96,"0,00",12,1996,dez-96,1996,0,1,"0,242857142857143",,,,,,,
31/12/96,"0,00",12,1996,dez-96,1996,0,1,"0,242857142857143",,,,,,,
01/01/97,"0,00",1,1997,jan-97,1997,0,1,"0,242857142857143",,,,,,,
02/01/97,"0,00",1,1997,jan-97,1997,0,1,"0,242857142857143",,,,,,,
03/01/97,"0,00",1,1997,jan-97,1997,0,1,"0,871428571428572",,,,,,,
04/01/97,"0,00",1,1997,jan-97,1997,0,1,"0,871428571428572",,,,,,,
05/01/97,"1,70",1,1997,jan-97,1997,"1,7",1,"0,871428571428572",,,,,,,
06/01/97,"0,00",1,1997,jan-97,1997,0,1,"0,628571428571429",,,,,,,
07/01/97,"0,00",1,1997,jan-97,1997,0,1,"0,628571428571429",,,,,,,
08/01/97,"0,00",1,1997,jan-97,1997,0,1,"1,42857142857143",,,,,,,
09/01/97,"4,40",1,1997,jan-97,1997,"4,4",1,"1,58571428571429",,,,,,,
10/01/97,"0,00",1,1997,jan-97,1997,0,1,"0,957142857142857",,,,,,,
11/01/97,"0,00",1,1997,jan-97,1997,0,1,"0,957142857142857",,,,,,,
12/01/97,"0,00",1,1997,jan-97,1997,0,1,"0,957142857142857",,,,,,,
13/01/97,"0,00",1,1997,jan-97,1997,0,1,"5,25714285714286",,,,,,,
14/01/97,"5,60",1,1997,jan-97,1997,"5,6",1,"5,75714285714286",,,,,,,
15/01/97,"1,10",1,1997,jan-97,1997,"1,1",1,"4,95714285714286",,,,,,,
16/01/97,"0,00",1,1997,jan-97,1997,0,1,"4,8",,,,,,,
17/01/97,"0,00",1,1997,jan-97,1997,0,1,"4,8",,,,,,,
18/01/97,"0,00",1,1997,jan-97,1997,0,1,"4,82857142857143",,,,,,,
19/01/97,"30,10",1,1997,jan-97,1997,"30,1",1,"4,82857142857143",,,,,,,
20/01/97,"3,50",1,1997,jan-97,1997,"3,5",1,"0,528571428571429",,,,,,,
21/01/97,"0,00",1,1997,jan-97,1997,0,1,"0,028571428571429",,,,,,,
22/01/97,"0,00",1,1997,jan-97,1997,0,1,"0,057142857142857",,,,,,,
23/01/97,"0,00",1,1997,jan-97,1997,0,1,"0,085714285714286",,,,,,,
24/01/97,"0,20",1,1997,jan-97,1997,"0,2",1,"2,28571428571429",,,,,,,
25/01/97,"0,00",1,1997,jan-97,1997,0,1,"7,92857142857143",,,,,,,
26/01/97,"0,00",1,1997,jan-97,1997,0,1,"8,24285714285714",,,,,,,
27/01/97,"0,00",1,1997,jan-97,1997,0,1,"8,51428571428572",,,,,,,
28/01/97,"0,20",1,1997,jan-97,1997,"0,2",1,"14,0714285714286",,,,,,,
29/01/97,"0,20",1,1997,jan-97,1997,"0,2",1,"14,0428571428571",,,,,,,
30/01/97,"15,40",1,1997,jan-97,1997,"15,4",1,"14,1285714285714",,,,,,,
31/01/97,"39,70",1,1997,jan-97,1997,"39,7",1,"12,6",,,,,,,
01/02/97,"2,20",2,1997,fev-97,1997,"2,2",1,"10,1714285714286",,,,,,,
02/02/97,"1,90",2,1997,fev-97,1997,"1,9",1,"10,5285714285714",,,,,,,
03/02/97,"38,90",2,1997,fev-97,1997,"38,9",1,"10,2571428571429",,,,,,,
04/02/97,"0,00",2,1997,fev-97,1997,0,1,"4,7",,,,,,,
05/02/97,"0,80",2,1997,fev-97,1997,"0,8",1,"4,94285714285714",,,,,,,
06/02/97,"4,70",2,1997,fev-97,1997,"4,7",1,"4,82857142857143",,,,,,,
07/02/97,"22,70",2,1997,fev-97,1997,"22,7",1,"4,27142857142857",,,,,,,
08/02/97,"4,70",2,1997,fev-97,1997,"4,7",1,"1,02857142857143",,,,,,,
09/02/97,"0,00",2,1997,fev-97,1997,0,1,"0,357142857142857",,,,,,,
10/02/97,"0,00",2,1997,fev-97,1997,0,1,"0,357142857142857",,,,,,,
11/02/97,"1,70",2,1997,fev-97,1997,"1,7",1,"0,357142857142857",,,,,,,
12/02/97,"0,00",2,1997,fev-97,1997,0,1,"0,128571428571429",,,,,,,
13/02/97,"0,80",2,1997,fev-97,1997,"0,8",1,"0,571428571428571",,,,,,,
14/02/97,"0,00",2,1997,fev-97,1997,0,1,"2,21428571428571",,,,,,,
15/02/97,"0,00",2,1997,fev-97,1997,0,1,"2,21428571428571",,,,,,,
16/02/97,"0,00",2,1997,fev-97,1997,0,1,"2,21428571428571",,,,,,,
17/02/97,"0,00",2,1997,fev-97,1997,0,1,"3,72857142857143",,,,,,,
18/02/97,"0,10",2,1997,fev-97,1997,"0,1",1,"4,88571428571429",,,,,,,
19/02/97,"3,10",2,1997,fev-97,1997,"3,1",1,"6,78571428571429",,,,,,,
20/02/97,"12,30",2,1997,fev-97,1997,"12,3",1,"6,34285714285714",,,,,,,
21/02/97,"0,00",2,1997,fev-97,1997,0,1,"4,58571428571429",,,,,,,
22/02/97,"0,00",2,1997,fev-97,1997,0,1,"4,58571428571429",,,,,,,
23/02/97,"10,60",2,1997,fev-97,1997,"10,6",1,"4,92857142857143",,,,,,,
24/02/97,"8,10",2,1997,fev-97,1997,"8,1",1,"3,48571428571429",,,,,,,
25/02/97,"13,40",2,1997,fev-97,1997,"13,4",1,"3,12857142857143",,,,,,,
26/02/97,"0,00",2,1997,fev-97,1997,0,1,"1,27142857142857",,,,,,,
27/02/97,"0,00",2,1997,fev-97,1997,0,1,"2,3",,,,,,,
28/02/97,"0,00",2,1997,fev-97,1997,0,1,"5,68571428571429",,,,,,,
01/03/97,"2,40",3,1997,mar-97,1997,"2,4",1,"5,68571428571429",,,,,,,
02/03/97,"0,50",3,1997,mar-97,1997,"0,5",1,"5,34285714285714",,,,,,,
03/03/97,"5,60",3,1997,mar-97,1997,"5,6",1,"5,27142857142857",,,,,,,
04/03/97,"0,40",3,1997,mar-97,1997,"0,4",1,"4,47142857142857",,,,,,,
05/03/97,"7,20",3,1997,mar-97,1997,"7,2",1,"4,41428571428571",,,,,,,
06/03/97,"23,70",3,1997,mar-97,1997,"23,7",1,"3,64285714285714",,,,,,,
07/03/97,"0,00",3,1997,mar-97,1997,0,1,"0,257142857142857",,,,,,,
08/03/97,"0,00",3,1997,mar-97,1997,0,1,"1,05714285714286",,,,,,,
09/03/97,"0,00",3,1997,mar-97,1997,0,1,"1,05714285714286",,,,,,,
10/03/97,"0,00",3,1997,mar-97,1997,0,1,"1,05714285714286",,,,,,,
11/03/97,"0,00",3,1997,mar-97,1997,0,1,"1,05714285714286",,,,,,,
12/03/97,"1,80",3,1997,mar-97,1997,"1,8",1,"1,05714285714286",,,,,,,
13/03/97,"0,00",3,1997,mar-97,1997,0,1,"0,871428571428571",,,,,,,
14/03/97,"5,60",3,1997,mar-97,1997,"5,6",1,"0,871428571428571",,,,,,,
15/03/97,"0,00",3,1997,mar-97,1997,0,1,"0,071428571428572",,,,,,,
16/03/97,"0,00",3,1997,mar-97,1997,0,1,"0,071428571428572",,,,,,,
17/03/97,"0,00",3,1997,mar-97,1997,0,1,"0,228571428571429",,,,,,,
18/03/97,"0,00",3,1997,mar-97,1997,0,1,"0,228571428571429",,,,,,,
19/03/97,"0,50",3,1997,mar-97,1997,"0,5",1,"0,228571428571429",,,,,,,
20/03/97,"0,00",3,1997,mar-97,1997,0,1,"0,157142857142857",,,,,,,
21/03/97,"0,00",3,1997,mar-97,1997,0,1,"0,157142857142857",,,,,,,
22/03/97,"0,00",3,1997,mar-97,1997,0,1,"0,157142857142857",,,,,,,
23/03/97,"1,10",3,1997,mar-97,1997,"1,1",1,"0,157142857142857",,,,,,,
24/03/97,"0,00",3,1997,mar-97,1997,0,1,0,,,,,,,
25/03/97,"0,00",3,1997,mar-97,1997,0,1,0,,,,,,,
26/03/97,"0,00",3,1997,mar-97,1997,0,1,0,,,,,,,
27/03/97,"0,00",3,1997,mar-97,1997,0,1,0,,,,,,,
28/03/97,"0,00",3,1997,mar-97,1997,0,1,"0,142857142857143",,,,,,,
29/03/97,"0,00",3,1997,mar-97,1997,0,1,"1,64285714285714",,,,,,,
30/03/97,"0,00",3,1997,mar-97,1997,0,1,"1,64285714285714",,,,,,,
31/03/97,"0,00",3,1997,mar-97,1997,0,1,"1,64285714285714",,,,,,,
01/04/97,"0,00",4,1997,abr-97,1997,0,1,"1,64285714285714",,,,,,,
02/04/97,"0,00",4,1997,abr-97,1997,0,1,"1,64285714285714",,,,,,,
03/04/97,"1,00",4,1997,abr-97,1997,1,1,"1,64285714285714",,,,,,,
04/04/97,"10,50",4,1997,abr-97,1997,"10,5",1,"1,5",,,,,,,
05/04/97,"0,00",4,1997,abr-97,1997,0,1,0,,,,,,,
06/04/97,"0,00",4,1997,abr-97,1997,0,1,"0,3",,,,,,,
07/04/97,"0,00",4,1997,abr-97,1997,0,1,"1,7",,,,,,,
08/04/97,"0,00",4,1997,abr-97,1997,0,1,"1,7",,,,,,,
09/04/97,"0,00",4,1997,abr-97,1997,0,1,"1,7",,,,,,,
10/04/97,"0,00",4,1997,abr-97,1997,0,1,"1,7",,,,,,,
11/04/97,"0,00",4,1997,abr-97,1997,0,1,"2,48571428571429",,,,,,,
12/04/97,"2,10",4,1997,abr-97,1997,"2,1",1,"2,84285714285714",,,,,,,
13/04/97,"9,80",4,1997,abr-97,1997,"9,8",1,"2,54285714285714",,,,,,,
14/04/97,"0,00",4,1997,abr-97,1997,0,1,"2,57142857142857",,,,,,,
15/04/97,"0,00",4,1997,abr-97,1997,0,1,"3,95714285714286",,,,,,,
16/04/97,"0,00",4,1997,abr-97,1997,0,1,"4,4",,,,,,,
17/04/97,"5,50",4,1997,abr-97,1997,"5,5",1,"4,4",,,,,,,
18/04/97,"2,50",4,1997,abr-97,1997,"2,5",1,"3,61428571428571",,,,,,,
19/04/97,"0,00",4,1997,abr-97,1997,0,1,"4,54285714285714",,,,,,,
20/04/97,"10,00",4,1997,abr-97,1997,10,1,"4,54285714285714",,,,,,,
21/04/97,"9,70",4,1997,abr-97,1997,"9,7",1,"3,11428571428571",,,,,,,
22/04/97,"3,10",4,1997,abr-97,1997,"3,1",1,"1,72857142857143",,,,,,,
23/04/97,"0,00",4,1997,abr-97,1997,0,1,"1,3",,,,,,,
24/04/97,"0,00",4,1997,abr-97,1997,0,1,"1,3",,,,,,,
25/04/97,"9,00",4,1997,abr-97,1997,9,1,"1,3",,,,,,,
26/04/97,"0,00",4,1997,abr-97,1997,0,1,"0,014285714285714",,,,,,,
27/04/97,"0,00",4,1997,abr-97,1997,0,1,"0,014285714285714",,,,,,,
28/04/97,"0,00",4,1997,abr-97,1997,0,1,"0,1",,,,,,,
29/04/97,"0,10",4,1997,abr-97,1997,"0,1",1,"0,1",,,,,,,
30/04/97,"0,00",4,1997,abr-97,1997,0,1,"0,085714285714286",,,,,,,
01/05/97,"0,00",5,1997,mai-97,1997,0,1,"0,1",,,,,,,
02/05/97,"0,00",5,1997,mai-97,1997,0,1,"0,114285714285714",,,,,,,
03/05/97,"0,00",5,1997,mai-97,1997,0,1,"0,128571428571429",,,,,,,
04/05/97,"0,60",5,1997,mai-97,1997,"0,6",1,"0,128571428571429",,,,,,,
05/05/97,"0,00",5,1997,mai-97,1997,0,1,"0,042857142857143",,,,,,,
06/05/97,"0,00",5,1997,mai-97,1997,0,1,"0,042857142857143",,,,,,,
07/05/97,"0,10",5,1997,mai-97,1997,"0,1",1,"0,042857142857143",,,,,,,
08/05/97,"0,10",5,1997,mai-97,1997,"0,1",1,"0,028571428571429",,,,,,,
09/05/97,"0,10",5,1997,mai-97,1997,"0,1",1,"0,014285714285714",,,,,,,
10/05/97,"0,00",5,1997,mai-97,1997,0,1,0,,,,,,,
11/05/97,"0,00",5,1997,mai-97,1997,0,1,0,,,,,,,
12/05/97,"0,00",5,1997,mai-97,1997,0,1,0,,,,,,,
13/05/97,"0,00",5,1997,mai-97,1997,0,1,0,,,,,,,
14/05/97,"0,00",5,1997,mai-97,1997,0,1,"5,51428571428571",,,,,,,
15/05/97,"0,00",5,1997,mai-97,1997,0,1,"5,51428571428571",,,,,,,
16/05/97,"0,00",5,1997,mai-97,1997,0,1,"5,75714285714286",,,,,,,
17/05/97,"0,00",5,1997,mai-97,1997,0,1,"5,75714285714286",,,,,,,
18/05/97,"0,00",5,1997,mai-97,1997,0,1,"5,75714285714286",,,,,,,
19/05/97,"0,00",5,1997,mai-97,1997,0,1,"5,75714285714286",,,,,,,
20/05/97,"38,60",5,1997,mai-97,1997,"38,6",1,"5,75714285714286",,,,,,,
21/05/97,"0,00",5,1997,mai-97,1997,0,1,"0,242857142857143",,,,,,,
22/05/97,"1,70",5,1997,mai-97,1997,"1,7",1,"2,31428571428571",,,,,,,
23/05/97,"0,00",5,1997,mai-97,1997,0,1,"3,15714285714286",,,,,,,
24/05/97,"0,00",5,1997,mai-97,1997,0,1,"3,21428571428571",,,,,,,
25/05/97,"0,00",5,1997,mai-97,1997,0,1,"3,21428571428571",,,,,,,
26/05/97,"0,00",5,1997,mai-97,1997,0,1,"3,21428571428571",,,,,,,
27/05/97,"0,00",5,1997,mai-97,1997,0,1,"3,21428571428571",,,,,,,
28/05/97,"14,50",5,1997,mai-97,1997,"14,5",1,"3,21428571428571",,,,,,,
29/05/97,"7,60",5,1997,mai-97,1997,"7,6",1,"1,14285714285714",,,,,,,
30/05/97,"0,40",5,1997,mai-97,1997,"0,4",1,"0,057142857142857",,,,,,,
31/05/97,"0,00",5,1997,mai-97,1997,0,1,"0,714285714285714",,,,,,,
01/06/97,"0,00",6,1997,jun-97,1997,0,1,"1,01428571428571",,,,,,,
02/06/97,"0,00",6,1997,jun-97,1997,0,1,"1,58571428571429",,,,,,,
03/06/97,"0,00",6,1997,jun-97,1997,0,1,"2,95714285714286",,,,,,,
04/06/97,"0,00",6,1997,jun-97,1997,0,1,"2,95714285714286",,,,,,,
05/06/97,"0,00",6,1997,jun-97,1997,0,1,"2,95714285714286",,,,,,,
06/06/97,"5,00",6,1997,jun-97,1997,5,1,"2,95714285714286",,,,,,,
07/06/97,"2,10",6,1997,jun-97,1997,"2,1",1,"2,24285714285714",,,,,,,
08/06/97,"4,00",6,1997,jun-97,1997,4,1,"9,12857142857143",,,,,,,
09/06/97,"9,60",6,1997,jun-97,1997,"9,6",1,"8,55714285714286",,,,,,,
10/06/97,"0,00",6,1997,jun-97,1997,0,1,"7,45714285714286",,,,,,,
11/06/97,"0,00",6,1997,jun-97,1997,0,1,"7,5",,,,,,,
12/06/97,"0,00",6,1997,jun-97,1997,0,1,"7,5",,,,,,,
13/06/97,"0,00",6,1997,jun-97,1997,0,1,"12,5",,,,,,,
14/06/97,"50,30",6,1997,jun-97,1997,"50,3",1,"12,5142857142857",,,,,,,
15/06/97,"0,00",6,1997,jun-97,1997,0,1,"5,32857142857143",,,,,,,
16/06/97,"1,90",6,1997,jun-97,1997,"1,9",1,"5,34285714285714",,,,,,,
17/06/97,"0,30",6,1997,jun-97,1997,"0,3",1,"10,0285714285714",,,,,,,
18/06/97,"0,00",6,1997,jun-97,1997,0,1,"9,98571428571429",,,,,,,
19/06/97,"35,00",6,1997,jun-97,1997,35,1,"13,8",,,,,,,
20/06/97,"0,10",6,1997,jun-97,1997,"0,1",1,"9,08571428571429",,,,,,,
21/06/97,"0,00",6,1997,jun-97,1997,0,1,"9,07142857142857",,,,,,,
22/06/97,"0,10",6,1997,jun-97,1997,"0,1",1,"9,07142857142857",,,,,,,
23/06/97,"34,70",6,1997,jun-97,1997,"34,7",1,"9,05714285714286",,,,,,,
24/06/97,"0,00",6,1997,jun-97,1997,0,1,"4,1",,,,,,,
25/06/97,"26,70",6,1997,jun-97,1997,"26,7",1,"4,1",,,,,,,
26/06/97,"2,00",6,1997,jun-97,1997,2,1,"0,285714285714286",,,,,,,
27/06/97,"0,00",6,1997,jun-97,1997,0,1,"0,214285714285714",,,,,,,
28/06/97,"0,00",6,1997,jun-97,1997,0,1,"0,214285714285714",,,,,,,
29/06/97,"0,00",6,1997,jun-97,1997,0,1,"0,214285714285714",,,,,,,
30/06/97,"0,00",6,1997,jun-97,1997,0,1,"0,214285714285714",,,,,,,
01/07/97,"0,00",7,1997,jul-97,1997,0,1,"3,48571428571429",,,,,,,
02/07/97,"0,00",7,1997,jul-97,1997,0,1,"3,72857142857143",,,,,,,
03/07/97,"1,50",7,1997,jul-97,1997,"1,5",1,"3,74285714285714",,,,,,,
04/07/97,"0,00",7,1997,jul-97,1997,0,1,"3,52857142857143",,,,,,,
05/07/97,"0,00",7,1997,jul-97,1997,0,1,"3,52857142857143",,,,,,,
06/07/97,"0,00",7,1997,jul-97,1997,0,1,"3,52857142857143",,,,,,,
07/07/97,"22,90",7,1997,jul-97,1997,"22,9",1,"3,52857142857143",,,,,,,
08/07/97,"1,70",7,1997,jul-97,1997,"1,7",1,"0,257142857142857",,,,,,,
09/07/97,"0,10",7,1997,jul-97,1997,"0,1",1,"0,014285714285714",,,,,,,
10/07/97,"0,00",7,1997,jul-97,1997,0,1,"0,3",,,,,,,
11/07/97,"0,00",7,1997,jul-97,1997,0,1,"4,65714285714286",,,,,,,
12/07/97,"0,00",7,1997,jul-97,1997,0,1,"4,65714285714286",,,,,,,
13/07/97,"0,00",7,1997,jul-97,1997,0,1,"8,6",,,,,,,
